"","cod_secao","nm_secao","cod_divisao","nm_divisao","cod_grupo","nm_grupo","cod_classe","nm_classe","cod_cnae","nm_cnae"
"1126","M","ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS","75","ATIVIDADES VETERINÁRIAS","75.0","Atividades veterinárias","75.00-1","Atividades veterinárias","7500100","Atividades veterinárias"
"1127","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.1","Locação de meios de transporte sem condutor","77.11-0","Locação de automóveis sem condutor","7711000","Locação de automóveis sem condutor"
"1128","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.1","Locação de meios de transporte sem condutor","77.19-5","Locação de meios de transporte exceto automóveis sem condutor","7719501","Locação de embarcações sem tripulação exceto para fins
recreativos"
"1129","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.1","Locação de meios de transporte sem condutor","77.19-5","Locação de meios de transporte exceto automóveis sem condutor","7719502","Locação de aeronaves sem tripulação"
"1130","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.1","Locação de meios de transporte sem condutor","77.19-5","Locação de meios de transporte exceto automóveis sem condutor","7719599","Locação de outros meios de transporte não especificados anteriormente sem condutor"
"1131","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.2","Aluguel de objetos pessoais e domésticos","77.21-7","Aluguel de equipamentos recreativos e esportivos","7721700","Aluguel de equipamentos recreativos e esportivos"
"1132","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.2","Aluguel de objetos pessoais e domésticos","77.22-5","Aluguel de fitas de vídeo DVDs e similares","7722500","Aluguel de fitas de vídeo DVDs e similares"
"1133","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.2","Aluguel de objetos pessoais e domésticos","77.23-3","Aluguel de objetos do vestuário jóias e acessórios","7723300","Aluguel de objetos do vestuário jóias e acessórios"
"1134","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.2","Aluguel de objetos pessoais e domésticos","77.29-2","Aluguel de objetos pessoais e domésticos não especificados anteriormente","7729201","Aluguel de aparelhos de jogos eletrônicos"
"1135","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.2","Aluguel de objetos pessoais e domésticos","77.29-2","Aluguel de objetos pessoais e domésticos não especificados anteriormente","7729202","Aluguel de móveis utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais"
"1136","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.2","Aluguel de objetos pessoais e domésticos","77.29-2","Aluguel de objetos pessoais e domésticos não especificados anteriormente","7729203","Aluguel de material médico"
"1137","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.2","Aluguel de objetos pessoais e domésticos","77.29-2","Aluguel de objetos pessoais e domésticos não especificados anteriormente","7729299","Aluguel de outros objetos pessoais e domésticos não especificados anteriormente"
"1138","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.3","Aluguel de máquinas e equipamentos sem operador","77.31-4","Aluguel de máquinas e equipamentos agrícolas sem operador","7731400","Aluguel de máquinas e equipamentos agrícolas sem operador"
"1139","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.3","Aluguel de máquinas e equipamentos sem operador","77.32-2","Aluguel de máquinas e equipamentos para construção sem operador","7732201","Aluguel de máquinas e equipamentos para construção sem operador exceto andaimes"
"1140","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.3","Aluguel de máquinas e equipamentos sem operador","77.32-2","Aluguel de máquinas e equipamentos para construção sem operador","7732202","Aluguel de andaimes"
"1141","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.3","Aluguel de máquinas e equipamentos sem operador","77.33-1","Aluguel de máquinas e equipamentos para escritório","7733100","Aluguel de máquinas e equipamentos para escritório"
"1142","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.3","Aluguel de máquinas e equipamentos sem operador","77.39-0","Aluguel de máquinas e equipamentos não especificados anteriormente","7739001","Aluguel de máquinas e equipamentos para extração de minérios e petróleo sem operador"
"1143","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.3","Aluguel de máquinas e equipamentos sem operador","77.39-0","Aluguel de máquinas e equipamentos não especificados anteriormente","7739002","Aluguel de equipamentos científicos médicos e hospitalares sem operador"
"1144","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.3","Aluguel de máquinas e equipamentos sem operador","77.39-0","Aluguel de máquinas e equipamentos não especificados anteriormente","7739003","Aluguel de palcos coberturas e outras estruturas de uso temporário exceto andaimes"
"1145","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.3","Aluguel de máquinas e equipamentos sem operador","77.39-0","Aluguel de máquinas e equipamentos não especificados anteriormente","7739099","Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente sem operador"
"1146","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS","77.4","Gestão de ativos intangíveis não financeiros","77.40-3","Gestão de ativos intangíveis não financeiros","7740300","Gestão de ativos intangíveis não financeiros"
"1147","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","78","SELEÇÃO AGENCIAMENTO E LOCAÇÃO DE MÃO DE OBRA","78.1","Seleção e agenciamento de mão de obra","78.10-8","Seleção e agenciamento de mão de obra","7810800","Seleção e agenciamento de mão de obra"
"1148","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","78","SELEÇÃO AGENCIAMENTO E LOCAÇÃO DE MÃO DE OBRA","78.2","Locação de mão de obra temporária","78.20-5","Locação de mão de obra temporária","7820500","Locação de mão de obra temporária"
"1149","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","78","SELEÇÃO AGENCIAMENTO E LOCAÇÃO DE MÃO DE OBRA","78.3","Fornecimento e gestão de recursos humanos para terceiros","78.30-2","Fornecimento e gestão de recursos humanos para terceiros","7830200","Fornecimento e gestão de recursos humanos para terceiros"
"1150","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","79","AGÊNCIAS DE VIAGENS OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS","79.1","Agências de viagens e operadores turísticos","79.11-2","Agências de viagens","7911200","Agências de viagens"
"1151","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","79","AGÊNCIAS DE VIAGENS OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS","79.1","Agências de viagens e operadores turísticos","79.12-1","Operadores turísticos","7912100","Operadores turísticos"
"1152","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","79","AGÊNCIAS DE VIAGENS OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS","79.9","Serviços de reservas e outros serviços de turismo não especificados anteriormente","79.90-2","Serviços de reservas e outros serviços de turismo não especificados anteriormente","7990200","Serviços de reservas e outros serviços de turismo não especificados anteriormente"
"1153","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA SEGURANÇA E INVESTIGAÇÃO","80.1","Atividades de vigilância segurança privada e transporte de valores","80.11-1","Atividades de vigilância e segurança privada","8011101","Atividades de vigilância e segurança privada"
"1154","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA SEGURANÇA E INVESTIGAÇÃO","80.1","Atividades de vigilância segurança privada e transporte de valores","80.11-1","Atividades de vigilância e segurança privada","8011102","Serviços de adestramento de cães de guarda"
"1155","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA SEGURANÇA E INVESTIGAÇÃO","80.1","Atividades de vigilância segurança privada e transporte de valores","80.12-9","Atividades de transporte de valores","8012900","Atividades de transporte de valores"
"1156","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA SEGURANÇA E INVESTIGAÇÃO","80.2","Atividades de monitoramento de sistemas de segurança","80.20-0","Atividades de monitoramento de sistemas de segurança","8020001","Atividades de monitoramento de sistemas de segurança eletrônico"
"1157","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA SEGURANÇA E INVESTIGAÇÃO","80.2","Atividades de monitoramento de sistemas de segurança","80.20-0","Atividades de monitoramento de sistemas de segurança","8020002","Outras atividades de serviços de segurança"
"1158","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","80","ATIVIDADES DE VIGILÂNCIA SEGURANÇA E INVESTIGAÇÃO","80.3","Atividades de investigação particular","80.30-7","Atividades de investigação particular","8030700","Atividades de investigação particular"
"1159","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.1","Serviços combinados para apoio a edifícios","81.11-7","Serviços combinados para apoio a edifícios exceto condomínios prediais","8111700","Serviços combinados para apoio a edifícios exceto condomínios prediais"
"1160","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.1","Serviços combinados para apoio a edifícios","81.12-5","Condomínios prediais","8112500","Condomínios prediais"
"1161","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.2","Atividades de limpeza","81.21-4","Limpeza em prédios e em domicílios","8121400","Limpeza em prédios e em domicílios"
"1162","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.2","Atividades de limpeza","81.22-2","Imunização e controle de pragas urbanas","8122200","Imunização e controle de pragas urbanas"
"1163","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.2","Atividades de limpeza","81.29-0","Atividades de limpeza não especificadas anteriormente","8129000","Atividades de limpeza não especificadas anteriormente"
"1164","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","81","SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS","81.3","Atividades paisagísticas","81.30-3","Atividades paisagísticas","8130300","Atividades paisagísticas"
"1165","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.1","Serviços de escritório e apoio administrativo","82.11-3","Serviços combinados de escritório e apoio administrativo","8211300","Serviços combinados de escritório e apoio administrativo"
"1166","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.1","Serviços de escritório e apoio administrativo","82.19-9","Fotocópias preparação de documentos e outros serviços especializados de apoio administrativo","8219901","Fotocópias"
"1167","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.1","Serviços de escritório e apoio administrativo","82.19-9","Fotocópias preparação de documentos e outros serviços especializados de apoio administrativo","8219999","Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente"
"1168","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.2","Atividades de teleatendimento","82.20-2","Atividades de teleatendimento","8220200","Atividades de teleatendimento"
"1169","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.3","Atividades de organização de eventos exceto culturais e esportivos","82.30-0","Atividades de organização de eventos exceto culturais e esportivos","8230001","Serviços de organização de feiras congressos exposições e festas"
"1170","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.3","Atividades de organização de eventos exceto culturais e esportivos","82.30-0","Atividades de organização de eventos exceto culturais e esportivos","8230002","Casas de festas e eventos"
"1171","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.9","Outras atividades de serviços prestados principalmente às empresas","82.91-1","Atividades de cobrança e informações cadastrais","8291100","Atividades de cobrança e informações cadastrais"
"1172","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.9","Outras atividades de serviços prestados principalmente às empresas","82.92-0","Envasamento e empacotamento sob contrato","8292000","Envasamento e empacotamento sob contrato"
"1173","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.9","Outras atividades de serviços prestados principalmente às empresas","82.99-7","Atividades de serviços prestados principalmente às empresas não especificadas anteriormente","8299701","Medição de consumo de energia elétrica gás e água"
"1174","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.9","Outras atividades de serviços prestados principalmente às empresas","82.99-7","Atividades de serviços prestados principalmente às empresas não especificadas anteriormente","8299702","Emissão de vales-alimentação vales-transporte e similares"
"1175","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.9","Outras atividades de serviços prestados principalmente às empresas","82.99-7","Atividades de serviços prestados principalmente às empresas não especificadas anteriormente","8299703","Serviços de gravação de carimbos exceto confecção"
"1176","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.9","Outras atividades de serviços prestados principalmente às empresas","82.99-7","Atividades de serviços prestados principalmente às empresas não especificadas anteriormente","8299704","Leiloeiros independentes"
"1177","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.9","Outras atividades de serviços prestados principalmente às empresas","82.99-7","Atividades de serviços prestados principalmente às empresas não especificadas anteriormente","8299705","Serviços de levantamento de fundos sob contrato"
"1178","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.9","Outras atividades de serviços prestados principalmente às empresas","82.99-7","Atividades de serviços prestados principalmente às empresas não especificadas anteriormente","8299706","Casas lotéricas"
"1179","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.9","Outras atividades de serviços prestados principalmente às empresas","82.99-7","Atividades de serviços prestados principalmente às empresas não especificadas anteriormente","8299707","Salas de acesso à Internet"
"1180","N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","82","SERVIÇOS DE ESCRITÓRIO DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS
EMPRESAS","82.9","Outras atividades de serviços prestados principalmente às empresas","82.99-7","Atividades de serviços prestados principalmente às empresas não especificadas anteriormente","8299799","Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente"
"1181","O","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84.1","Administração do estado e da política econômica e social","84.11-6","Administração pública em geral","8411600","Administração pública em geral"
"1182","O","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84.1","Administração do estado e da política econômica e social","84.12-4","Regulação das atividades de saúde educação serviços culturais e outros serviços sociais","8412400","Regulação das atividades de saúde educação serviços culturais e outros serviços sociais"
"1183","O","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84.1","Administração do estado e da política econômica e social","84.13-2","Regulação das atividades econômicas","8413200","Regulação das atividades econômicas"
"1184","O","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84.2","Serviços coletivos prestados pela administração pública","84.21-3","Relações exteriores","8421300","Relações exteriores"
"1185","O","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84.2","Serviços coletivos prestados pela administração pública","84.22-1","Defesa","8422100","Defesa"
"1186","O","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84.2","Serviços coletivos prestados pela administração pública","84.23-0","Justiça","8423000","Justiça"
"1187","O","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84.2","Serviços coletivos prestados pela administração pública","84.24-8","Segurança e ordem pública","8424800","Segurança e ordem pública"
"1188","O","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84.2","Serviços coletivos prestados pela administração pública","84.25-6","Defesa Civil","8425600","Defesa Civil"
"1189","O","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84","ADMINISTRAÇÃO PÚBLICA DEFESA E SEGURIDADE SOCIAL","84.3","Seguridade social obrigatória","84.30-2","Seguridade social obrigatória","8430200","Seguridade social obrigatória"
"1190","P","EDUCAÇÃO","85","EDUCAÇÃO","85.1","Educação infantil e ensino fundamental","85.11-2","Educação infantil - creche","8511200","Educação infantil - creche"
"1191","P","EDUCAÇÃO","85","EDUCAÇÃO","85.1","Educação infantil e ensino fundamental","85.12-1","Educação infantil - pré-escola","8512100","Educação infantil - pré-escola"
"1192","P","EDUCAÇÃO","85","EDUCAÇÃO","85.1","Educação infantil e ensino fundamental","85.13-9","Ensino fundamental","8513900","Ensino fundamental"
"1193","P","EDUCAÇÃO","85","EDUCAÇÃO","85.2","Ensino médio","85.20-1","Ensino médio","8520100","Ensino médio"
"1194","P","EDUCAÇÃO","85","EDUCAÇÃO","85.3","Educação superior","85.31-7","Educação superior - graduação","8531700","Educação superior - graduação"
"1195","P","EDUCAÇÃO","85","EDUCAÇÃO","85.3","Educação superior","85.32-5","Educação superior - graduação e pós-graduação","8532500","Educação superior - graduação e pós-graduação"
"1196","P","EDUCAÇÃO","85","EDUCAÇÃO","85.3","Educação superior","85.33-3","Educação superior - pós-graduação e extensão","8533300","Educação superior - pós-graduação e extensão"
"1197","P","EDUCAÇÃO","85","EDUCAÇÃO","85.4","Educação profissional de nível técnico e tecnológico","85.41-4","Educação profissional de nível técnico","8541400","Educação profissional de nível técnico"
"1198","P","EDUCAÇÃO","85","EDUCAÇÃO","85.4","Educação profissional de nível técnico e tecnológico","85.42-2","Educação profissional de nível tecnológico","8542200","Educação profissional de nível tecnológico"
"1199","P","EDUCAÇÃO","85","EDUCAÇÃO","85.5","Atividades de apoio à educação","85.50-3","Atividades de apoio à educação","8550301","Administração de caixas escolares"
"1200","P","EDUCAÇÃO","85","EDUCAÇÃO","85.5","Atividades de apoio à educação","85.50-3","Atividades de apoio à educação","8550302","Atividades de apoio à educação exceto caixas escolares"
"1201","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.91-1","Ensino de esportes","8591100","Ensino de esportes"
"1202","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.92-9","Ensino de arte e cultura","8592901","Ensino de dança"
"1203","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.92-9","Ensino de arte e cultura","8592902","Ensino de artes cênicas exceto dança"
"1204","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.92-9","Ensino de arte e cultura","8592903","Ensino de música"
"1205","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.92-9","Ensino de arte e cultura","8592999","Ensino de arte e cultura não especificado anteriormente"
"1206","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.93-7","Ensino de idiomas","8593700","Ensino de idiomas"
"1207","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.99-6","Atividades de ensino não especificadas anteriormente","8599601","Formação de condutores"
"1208","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.99-6","Atividades de ensino não especificadas anteriormente","8599602","Cursos de pilotagem"
"1209","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.99-6","Atividades de ensino não especificadas anteriormente","8599603","Treinamento em informática"
"1210","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.99-6","Atividades de ensino não especificadas anteriormente","8599604","Treinamento em desenvolvimento profissional e gerencial"
"1211","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.99-6","Atividades de ensino não especificadas anteriormente","8599605","Cursos preparatórios para concursos"
"1212","P","EDUCAÇÃO","85","EDUCAÇÃO","85.9","Outras atividades de ensino","85.99-6","Atividades de ensino não especificadas anteriormente","8599699","Outras atividades de ensino não especificadas anteriormente"
"1213","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","86.1","Atividades de atendimento hospitalar","86.10-1","Atividades de atendimento hospitalar","8610101","Atividades de atendimento hospitalar exceto pronto-socorro e unidades para atendimento a urgências"
"1214","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","86.1","Atividades de atendimento hospitalar","86.10-1","Atividades de atendimento hospitalar","8610102","Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências"
"1215","Q","SAÚDE HUMANA E SERVIÇOS SOCIAIS","86","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","86.2","Serviços móveis de atendimento a urgências e de remoção de pacientes","86.21-6","Serviços móveis de atendimento a urgências","8621601","UTI móvel"
